,tokens,benchmark,metric_type,score,tpr
7757,2211708928.0,mmlu-electrical_engineering,acc_norm_stderr,0.03855289616378949,20.0
7758,2211708928.0,mmlu-electrical_engineering,acc_stderr,0.03855289616378949,20.0
7760,2211708928.0,mmlu-elementary_mathematics,acc,0.23015873015873017,20.0
7761,2211708928.0,mmlu-elementary_mathematics,acc_norm,0.23015873015873017,20.0
7762,2211708928.0,mmlu-elementary_mathematics,acc_norm_stderr,0.02167921966369314,20.0
7763,2211708928.0,mmlu-elementary_mathematics,acc_stderr,0.02167921966369314,20.0
7765,2211708928.0,mmlu-formal_logic,acc,0.2619047619047619,20.0
7766,2211708928.0,mmlu-formal_logic,acc_norm,0.2619047619047619,20.0
7767,2211708928.0,mmlu-formal_logic,acc_norm_stderr,0.03932537680392871,20.0
7768,2211708928.0,mmlu-formal_logic,acc_stderr,0.03932537680392871,20.0
7770,2211708928.0,mmlu-global_facts,acc,0.24,20.0
7771,2211708928.0,mmlu-global_facts,acc_norm,0.24,20.0
7772,2211708928.0,mmlu-global_facts,acc_norm_stderr,0.04292346959909283,20.0
7773,2211708928.0,mmlu-global_facts,acc_stderr,0.04292346959909283,20.0
7775,2211708928.0,mmlu-high_school_biology,acc,0.2645161290322581,20.0
7776,2211708928.0,mmlu-high_school_biology,acc_norm,0.2645161290322581,20.0
7777,2211708928.0,mmlu-high_school_biology,acc_norm_stderr,0.02509189237885928,20.0
7778,2211708928.0,mmlu-high_school_biology,acc_stderr,0.02509189237885928,20.0
7780,2211708928.0,mmlu-high_school_chemistry,acc,0.22167487684729065,20.0
7781,2211708928.0,mmlu-high_school_chemistry,acc_norm,0.22167487684729065,20.0
7782,2211708928.0,mmlu-high_school_chemistry,acc_norm_stderr,0.02922557589248961,20.0
7783,2211708928.0,mmlu-high_school_chemistry,acc_stderr,0.02922557589248961,20.0
7785,2211708928.0,mmlu-high_school_computer_science,acc,0.27,20.0
7786,2211708928.0,mmlu-high_school_computer_science,acc_norm,0.27,20.0
7787,2211708928.0,mmlu-high_school_computer_science,acc_norm_stderr,0.044619604333847394,20.0
7788,2211708928.0,mmlu-high_school_computer_science,acc_stderr,0.044619604333847394,20.0
7790,2211708928.0,mmlu-high_school_european_history,acc,0.21818181818181817,20.0
7791,2211708928.0,mmlu-high_school_european_history,acc_norm,0.21818181818181817,20.0
7792,2211708928.0,mmlu-high_school_european_history,acc_norm_stderr,0.03225078108306289,20.0
7793,2211708928.0,mmlu-high_school_european_history,acc_stderr,0.03225078108306289,20.0
7795,2211708928.0,mmlu-high_school_geography,acc,0.23737373737373735,20.0
7796,2211708928.0,mmlu-high_school_geography,acc_norm,0.23737373737373735,20.0
7797,2211708928.0,mmlu-high_school_geography,acc_norm_stderr,0.0303137105381989,20.0
7798,2211708928.0,mmlu-high_school_geography,acc_stderr,0.0303137105381989,20.0
7800,2211708928.0,mmlu-high_school_government_and_politics,acc,0.24870466321243523,20.0
7801,2211708928.0,mmlu-high_school_government_and_politics,acc_norm,0.24870466321243523,20.0
7802,2211708928.0,mmlu-high_school_government_and_politics,acc_norm_stderr,0.0311958408777003,20.0
7803,2211708928.0,mmlu-high_school_government_and_politics,acc_stderr,0.0311958408777003,20.0
7805,2211708928.0,mmlu-high_school_macroeconomics,acc,0.26153846153846155,20.0
7806,2211708928.0,mmlu-high_school_macroeconomics,acc_norm,0.26153846153846155,20.0
7807,2211708928.0,mmlu-high_school_macroeconomics,acc_norm_stderr,0.022282141204204423,20.0
7808,2211708928.0,mmlu-high_school_macroeconomics,acc_stderr,0.022282141204204423,20.0
7810,2211708928.0,mmlu-high_school_mathematics,acc,0.21851851851851853,20.0
7811,2211708928.0,mmlu-high_school_mathematics,acc_norm,0.21851851851851853,20.0
7812,2211708928.0,mmlu-high_school_mathematics,acc_norm_stderr,0.025195752251823775,20.0
7813,2211708928.0,mmlu-high_school_mathematics,acc_stderr,0.025195752251823775,20.0
7815,2211708928.0,mmlu-high_school_microeconomics,acc,0.23949579831932777,20.0
7816,2211708928.0,mmlu-high_school_microeconomics,acc_norm,0.23949579831932777,20.0
7817,2211708928.0,mmlu-high_school_microeconomics,acc_norm_stderr,0.02772206549336127,20.0
7818,2211708928.0,mmlu-high_school_microeconomics,acc_stderr,0.02772206549336127,20.0
7820,2211708928.0,mmlu-high_school_physics,acc,0.2384105960264901,20.0
7821,2211708928.0,mmlu-high_school_physics,acc_norm,0.2384105960264901,20.0
7822,2211708928.0,mmlu-high_school_physics,acc_norm_stderr,0.0347918557259966,20.0
7823,2211708928.0,mmlu-high_school_physics,acc_stderr,0.0347918557259966,20.0
7825,2211708928.0,mmlu-high_school_psychology,acc,0.26605504587155965,20.0
7826,2211708928.0,mmlu-high_school_psychology,acc_norm,0.26605504587155965,20.0
7827,2211708928.0,mmlu-high_school_psychology,acc_norm_stderr,0.018946022322225583,20.0
7828,2211708928.0,mmlu-high_school_psychology,acc_stderr,0.018946022322225583,20.0
7830,2211708928.0,mmlu-high_school_statistics,acc,0.24074074074074073,20.0
7831,2211708928.0,mmlu-high_school_statistics,acc_norm,0.24074074074074073,20.0
7832,2211708928.0,mmlu-high_school_statistics,acc_norm_stderr,0.029157522184605607,20.0
7833,2211708928.0,mmlu-high_school_statistics,acc_stderr,0.029157522184605607,20.0
7835,2211708928.0,mmlu-high_school_us_history,acc,0.28921568627450983,20.0
7836,2211708928.0,mmlu-high_school_us_history,acc_norm,0.28921568627450983,20.0
7837,2211708928.0,mmlu-high_school_us_history,acc_norm_stderr,0.031822318676475524,20.0
7838,2211708928.0,mmlu-high_school_us_history,acc_stderr,0.031822318676475524,20.0
7840,2211708928.0,mmlu-high_school_world_history,acc,0.20253164556962025,20.0
7841,2211708928.0,mmlu-high_school_world_history,acc_norm,0.20253164556962025,20.0
7842,2211708928.0,mmlu-high_school_world_history,acc_norm_stderr,0.026160568246601453,20.0
7843,2211708928.0,mmlu-high_school_world_history,acc_stderr,0.026160568246601453,20.0
7845,2211708928.0,mmlu-human_aging,acc,0.30493273542600896,20.0
7846,2211708928.0,mmlu-human_aging,acc_norm,0.30493273542600896,20.0
7847,2211708928.0,mmlu-human_aging,acc_norm_stderr,0.03089861088247752,20.0
7848,2211708928.0,mmlu-human_aging,acc_stderr,0.03089861088247752,20.0
7850,2211708928.0,mmlu-human_sexuality,acc,0.2595419847328244,20.0
7851,2211708928.0,mmlu-human_sexuality,acc_norm,0.2595419847328244,20.0
7852,2211708928.0,mmlu-human_sexuality,acc_norm_stderr,0.03844876139785271,20.0
7853,2211708928.0,mmlu-human_sexuality,acc_stderr,0.03844876139785271,20.0
7855,2211708928.0,mmlu-international_law,acc,0.33884297520661155,20.0
7856,2211708928.0,mmlu-international_law,acc_norm,0.33884297520661155,20.0
7857,2211708928.0,mmlu-international_law,acc_norm_stderr,0.04320767807536669,20.0
7858,2211708928.0,mmlu-international_law,acc_stderr,0.04320767807536669,20.0
7860,2211708928.0,mmlu-jurisprudence,acc,0.18518518518518515,20.0
7861,2211708928.0,mmlu-jurisprudence,acc_norm,0.18518518518518515,20.0
7862,2211708928.0,mmlu-jurisprudence,acc_norm_stderr,0.03755265865037181,20.0
7863,2211708928.0,mmlu-jurisprudence,acc_stderr,0.03755265865037181,20.0
7865,2211708928.0,mmlu-logical_fallacies,acc,0.2331288343558282,20.0
7866,2211708928.0,mmlu-logical_fallacies,acc_norm,0.2331288343558282,20.0
7867,2211708928.0,mmlu-logical_fallacies,acc_norm_stderr,0.0332201579577674,20.0
7868,2211708928.0,mmlu-logical_fallacies,acc_stderr,0.0332201579577674,20.0
7870,2211708928.0,mmlu-machine_learning,acc,0.23214285714285715,20.0
7871,2211708928.0,mmlu-machine_learning,acc_norm,0.23214285714285715,20.0
7872,2211708928.0,mmlu-machine_learning,acc_norm_stderr,0.04007341809755805,20.0
7873,2211708928.0,mmlu-machine_learning,acc_stderr,0.04007341809755805,20.0
7875,2211708928.0,mmlu-management,acc,0.2524271844660194,20.0
7876,2211708928.0,mmlu-management,acc_norm,0.2524271844660194,20.0
7877,2211708928.0,mmlu-management,acc_norm_stderr,0.04301250399690879,20.0
7878,2211708928.0,mmlu-management,acc_stderr,0.04301250399690879,20.0
7880,2211708928.0,mmlu-marketing,acc,0.2606837606837607,20.0
7881,2211708928.0,mmlu-marketing,acc_norm,0.2606837606837607,20.0
7882,2211708928.0,mmlu-marketing,acc_norm_stderr,0.028760348956523418,20.0
7883,2211708928.0,mmlu-marketing,acc_stderr,0.028760348956523418,20.0
7885,2211708928.0,mmlu-medical_genetics,acc,0.27,20.0
7886,2211708928.0,mmlu-medical_genetics,acc_norm,0.27,20.0
7887,2211708928.0,mmlu-medical_genetics,acc_norm_stderr,0.0446196043338474,20.0
7888,2211708928.0,mmlu-medical_genetics,acc_stderr,0.0446196043338474,20.0
7890,2211708928.0,mmlu-miscellaneous,acc,0.25798212005108556,20.0
7891,2211708928.0,mmlu-miscellaneous,acc_norm,0.25798212005108556,20.0
7892,2211708928.0,mmlu-miscellaneous,acc_norm_stderr,0.015645830188348947,20.0
7893,2211708928.0,mmlu-miscellaneous,acc_stderr,0.015645830188348947,20.0
7895,2211708928.0,mmlu-moral_disputes,acc,0.2745664739884393,20.0
7896,2211708928.0,mmlu-moral_disputes,acc_norm,0.2745664739884393,20.0
7897,2211708928.0,mmlu-moral_disputes,acc_norm_stderr,0.02402774515526501,20.0
7898,2211708928.0,mmlu-moral_disputes,acc_stderr,0.02402774515526501,20.0
7900,2211708928.0,mmlu-moral_scenarios,acc,0.2558659217877095,20.0
7901,2211708928.0,mmlu-moral_scenarios,acc_norm,0.2558659217877095,20.0
7902,2211708928.0,mmlu-moral_scenarios,acc_norm_stderr,0.014593620923210747,20.0
7903,2211708928.0,mmlu-moral_scenarios,acc_stderr,0.014593620923210747,20.0
7905,2211708928.0,mmlu-nutrition,acc,0.27124183006535946,20.0
7906,2211708928.0,mmlu-nutrition,acc_norm,0.27124183006535946,20.0
7907,2211708928.0,mmlu-nutrition,acc_norm_stderr,0.02545775669666787,20.0
7908,2211708928.0,mmlu-nutrition,acc_stderr,0.02545775669666787,20.0
7910,2211708928.0,mmlu-philosophy,acc,0.29260450160771706,20.0
7911,2211708928.0,mmlu-philosophy,acc_norm,0.29260450160771706,20.0
7912,2211708928.0,mmlu-philosophy,acc_norm_stderr,0.02583989833487798,20.0
7913,2211708928.0,mmlu-philosophy,acc_stderr,0.02583989833487798,20.0
7915,2211708928.0,mmlu-prehistory,acc,0.2716049382716049,20.0
7916,2211708928.0,mmlu-prehistory,acc_norm,0.2716049382716049,20.0
7917,2211708928.0,mmlu-prehistory,acc_norm_stderr,0.02474862449053737,20.0
7918,2211708928.0,mmlu-prehistory,acc_stderr,0.02474862449053737,20.0
7920,2211708928.0,mmlu-professional_accounting,acc,0.2624113475177305,20.0
7921,2211708928.0,mmlu-professional_accounting,acc_norm,0.2624113475177305,20.0
7922,2211708928.0,mmlu-professional_accounting,acc_norm_stderr,0.026244920349843,20.0
7923,2211708928.0,mmlu-professional_accounting,acc_stderr,0.026244920349843,20.0
7925,2211708928.0,mmlu-professional_law,acc,0.24185136897001305,20.0
7926,2211708928.0,mmlu-professional_law,acc_norm,0.24185136897001305,20.0
7927,2211708928.0,mmlu-professional_law,acc_norm_stderr,0.01093655081382706,20.0
7928,2211708928.0,mmlu-professional_law,acc_stderr,0.01093655081382706,20.0
7930,2211708928.0,mmlu-professional_medicine,acc,0.26838235294117646,20.0
7931,2211708928.0,mmlu-professional_medicine,acc_norm,0.26838235294117646,20.0
7932,2211708928.0,mmlu-professional_medicine,acc_norm_stderr,0.026917481224377215,20.0
7933,2211708928.0,mmlu-professional_medicine,acc_stderr,0.026917481224377215,20.0
7935,2211708928.0,mmlu-professional_psychology,acc,0.272875816993464,20.0
7936,2211708928.0,mmlu-professional_psychology,acc_norm,0.272875816993464,20.0
7937,2211708928.0,mmlu-professional_psychology,acc_norm_stderr,0.018020474148393577,20.0
7938,2211708928.0,mmlu-professional_psychology,acc_stderr,0.018020474148393577,20.0
7940,2211708928.0,mmlu-public_relations,acc,0.24545454545454545,20.0
7941,2211708928.0,mmlu-public_relations,acc_norm,0.24545454545454545,20.0
7942,2211708928.0,mmlu-public_relations,acc_norm_stderr,0.041220665028782855,20.0
7943,2211708928.0,mmlu-public_relations,acc_stderr,0.041220665028782855,20.0
7945,2211708928.0,mmlu-security_studies,acc,0.3224489795918367,20.0
7946,2211708928.0,mmlu-security_studies,acc_norm,0.3224489795918367,20.0
7947,2211708928.0,mmlu-security_studies,acc_norm_stderr,0.029923100563683913,20.0
7948,2211708928.0,mmlu-security_studies,acc_stderr,0.029923100563683913,20.0
7950,2211708928.0,mmlu-sociology,acc,0.263681592039801,20.0
7951,2211708928.0,mmlu-sociology,acc_norm,0.263681592039801,20.0
7952,2211708928.0,mmlu-sociology,acc_norm_stderr,0.03115715086935556,20.0
7953,2211708928.0,mmlu-sociology,acc_stderr,0.03115715086935556,20.0
7955,2211708928.0,mmlu-us_foreign_policy,acc,0.24,20.0
7956,2211708928.0,mmlu-us_foreign_policy,acc_norm,0.24,20.0
7957,2211708928.0,mmlu-us_foreign_policy,acc_norm_stderr,0.04292346959909282,20.0
7958,2211708928.0,mmlu-us_foreign_policy,acc_stderr,0.04292346959909282,20.0
7960,2211708928.0,mmlu-virology,acc,0.19879518072289157,20.0
7961,2211708928.0,mmlu-virology,acc_norm,0.19879518072289157,20.0
7962,2211708928.0,mmlu-virology,acc_norm_stderr,0.03106939026078942,20.0
7963,2211708928.0,mmlu-virology,acc_stderr,0.03106939026078942,20.0
7965,2211708928.0,mmlu-world_religions,acc,0.2573099415204678,20.0
7966,2211708928.0,mmlu-world_religions,acc_norm,0.2573099415204678,20.0
7967,2211708928.0,mmlu-world_religions,acc_norm_stderr,0.03352799844161865,20.0
7968,2211708928.0,mmlu-world_religions,acc_stderr,0.03352799844161865,20.0
7970,2211708928.0,mmlu,acc,0.2564530148852692,20.0
7971,2211708928.0,mmlu,acc_norm,0.2564530148852692,20.0
7972,2211708928.0,mmlu,acc_norm_stderr,0.0036829427929900424,20.0
7973,2211708928.0,mmlu,acc_stderr,0.0036829427929900424,20.0
7975,2211708928.0,piqa,acc,0.6071817192600653,20.0
7976,2211708928.0,piqa,acc_norm,0.5875952121871599,20.0
7977,2211708928.0,piqa,acc_norm_stderr,0.011485407152743144,20.0
7978,2211708928.0,piqa,acc_stderr,0.011394640056759789,20.0
7980,2211708928.0,piqa,brier,0.6849755791619708,20.0
7981,2211708928.0,piqa,brier_stderr,0.019786070839459716,20.0
7982,2211708928.0,piqa,loglikelihood,-85.72928539531405,20.0
7983,2211708928.0,piqa,loglikelihood_stderr,1.8038325322432909,20.0
7984,2211708928.0,piqa,neg_loglikelihood_norm,0.9923981353974178,20.0
7985,2211708928.0,sciq,acc,0.697,20.0
7986,2211708928.0,sciq,acc_norm,0.594,20.0
7987,2211708928.0,sciq,acc_norm_stderr,0.015537226438634597,20.0
7988,2211708928.0,sciq,acc_stderr,0.01453968371053525,20.0
7990,2211708928.0,sciq,brier,0.4550441205800618,20.0
7991,2211708928.0,sciq,brier_stderr,0.01938925539431469,20.0
7992,2211708928.0,sciq,loglikelihood,-11.184106370449069,20.0
7993,2211708928.0,sciq,loglikelihood_stderr,0.13727192165573968,20.0
7994,2211708928.0,sciq,neg_loglikelihood_norm,1.2933188586856488,20.0
7996,2211708928.0,triviaqa_1shot,exact_match,0.003800936975161319,20.0
7997,2211708928.0,triviaqa_1shot,exact_match_stderr,0.0005785603943290688,20.0
7998,2211708928.0,triviaqa_1shot,loglikelihood,-15.96528929346048,20.0
7999,2211708928.0,triviaqa_1shot,loglikelihood_stderr,0.11557654003465656,20.0
8001,2211708928.0,webqs_1shot,exact_match,0.001968503937007874,20.0
8002,2211708928.0,webqs_1shot,exact_match_stderr,0.0009835247781804493,20.0
8003,2211708928.0,webqs_1shot,loglikelihood,-17.175006931046333,20.0
8004,2211708928.0,webqs_1shot,loglikelihood_stderr,0.34398512570317213,20.0
8005,2211708928.0,winogrande,acc,0.5185477505919495,20.0
8006,2211708928.0,winogrande,acc_stderr,0.014042813708888378,20.0
8008,2434531328.0,arc_challenge,acc,0.17064846416382254,20.0
8009,2434531328.0,arc_challenge,acc_norm,0.21160409556313992,20.0
8010,2434531328.0,arc_challenge,acc_norm_stderr,0.01193591635863284,20.0
8011,2434531328.0,arc_challenge,acc_stderr,0.01099365416841373,20.0
8013,2434531328.0,arc_challenge,brier,1.3467534868379023,20.0
8014,2434531328.0,arc_challenge,brier_stderr,0.019279775599988853,20.0
8015,2434531328.0,arc_challenge,loglikelihood,-26.670279923356027,20.0
8016,2434531328.0,arc_challenge,loglikelihood_stderr,0.37995048581801016,20.0
8017,2434531328.0,arc_challenge,neg_loglikelihood_norm,1.1525211517976257,20.0
8018,2434531328.0,arc_easy,acc,0.4276094276094276,20.0
8019,2434531328.0,arc_easy,acc_norm,0.3867845117845118,20.0
8020,2434531328.0,arc_easy,acc_norm_stderr,0.009993308355370968,20.0
8021,2434531328.0,arc_easy,acc_stderr,0.010151683397430672,20.0
8023,2434531328.0,arc_easy,brier,0.8862175563181067,20.0
8024,2434531328.0,arc_easy,brier_stderr,0.015227930843483882,20.0
8025,2434531328.0,arc_easy,loglikelihood,-20.42908555640516,20.0
8026,2434531328.0,arc_easy,loglikelihood_stderr,0.22773187710177376,20.0
8027,2434531328.0,arc_easy,neg_loglikelihood_norm,1.1580672289789484,20.0
8028,2434531328.0,c4,accuracy,0.3477260172367096,20.0
8029,2434531328.0,c4,bits_per_byte,0,20.0
8030,2434531328.0,c4,cross_entropy_loss,3.705499410629273,20.0
8031,2434531328.0,c4,loss,3.705499410629273,20.0
8032,2434531328.0,c4,perplexity,41.10129165649414,20.0
8033,2434531328.0,c4,train_live_targets,465.2462158203125,20.0
8034,2434531328.0,c4,z_loss,151.42715454101562,20.0
8035,2434531328.0,dclm,accuracy,0.3720628023147583,20.0
8036,2434531328.0,dclm,bits_per_byte,0,20.0
8037,2434531328.0,dclm,cross_entropy_loss,3.491959571838379,20.0
8038,2434531328.0,dclm,loss,3.491959571838379,20.0
8039,2434531328.0,dclm,perplexity,32.99254608154297,20.0
8040,2434531328.0,dclm,train_live_targets,1005.5595092773438,20.0
8041,2434531328.0,dclm,z_loss,157.3472900390625,20.0
8042,2434531328.0,fineweb,accuracy,0.34900760650634766,20.0
8043,2434531328.0,fineweb,bits_per_byte,0,20.0
8044,2434531328.0,fineweb,cross_entropy_loss,3.684284925460815,20.0
8045,2434531328.0,fineweb,loss,3.684284925460815,20.0
8046,2434531328.0,fineweb,perplexity,40.08405685424805,20.0
8047,2434531328.0,fineweb,train_live_targets,647.72607421875,20.0
8048,2434531328.0,fineweb,z_loss,151.8356170654297,20.0
8050,2434531328.0,gsm8k_cot_llama,exact_match,0.006823351023502654,20.0
8051,2434531328.0,gsm8k_cot_llama,exact_match_stderr,0.0022675371022545057,20.0
8052,2434531328.0,hellaswag,acc,0.26777534355706034,20.0
8053,2434531328.0,hellaswag,acc_norm,0.2757418840868353,20.0
8054,2434531328.0,hellaswag,acc_norm_stderr,0.004459740315490919,20.0
8055,2434531328.0,hellaswag,acc_stderr,0.00441894894109938,20.0
8057,2434531328.0,hellaswag,brier,1.4159106332289333,20.0
8058,2434531328.0,hellaswag,brier_stderr,0.008612325818372246,20.0
8059,2434531328.0,hellaswag,loglikelihood,-97.2821563361912,20.0
8060,2434531328.0,hellaswag,loglikelihood_stderr,0.4868668130959267,20.0
8061,2434531328.0,hellaswag,neg_loglikelihood_norm,0.7090129019527904,20.0
8063,2434531328.0,humaneval-py,n_assertionerror,15787,20.0
8064,2434531328.0,humaneval-py,n_assertionerror_stderr,,20.0
8065,2434531328.0,humaneval-py,n_exception,9071,20.0
8066,2434531328.0,humaneval-py,n_exception_stderr,,20.0
8067,2434531328.0,humaneval-py,n_invalid_status,0,20.0
8068,2434531328.0,humaneval-py,n_invalid_status_stderr,,20.0
8069,2434531328.0,humaneval-py,n_ok,106,20.0
8070,2434531328.0,humaneval-py,n_ok_stderr,,20.0
8071,2434531328.0,humaneval-py,n_syntaxerror,7779,20.0
8072,2434531328.0,humaneval-py,n_syntaxerror_stderr,,20.0
8073,2434531328.0,humaneval-py,pass@1,0.003231707317073171,20.0
8074,2434531328.0,humaneval-py,pass@128,0.02429311883771046,20.0
8075,2434531328.0,humaneval-py,pass@128_stderr,,20.0
8076,2434531328.0,humaneval-py,pass@16,0.016773964628382102,20.0
8077,2434531328.0,humaneval-py,pass@16_stderr,,20.0
8078,2434531328.0,humaneval-py,pass@1_stderr,,20.0
8079,2434531328.0,humaneval-py,pass@2,0.005678391959798993,20.0
8080,2434531328.0,humaneval-py,pass@2_stderr,,20.0
8081,2434531328.0,humaneval-py,pass@32,0.02029483297239906,20.0
8082,2434531328.0,humaneval-py,pass@32_stderr,,20.0
8083,2434531328.0,humaneval-py,pass@4,0.009077853315259236,20.0
8084,2434531328.0,humaneval-py,pass@4_stderr,,20.0
8085,2434531328.0,humaneval-py,pass@64,0.022989417395095843,20.0
8086,2434531328.0,humaneval-py,pass@64_stderr,,20.0
8087,2434531328.0,humaneval-py,pass@8,0.012933703337331673,20.0
8088,2434531328.0,humaneval-py,pass@8_stderr,,20.0
8089,2434531328.0,lambada_openai,acc,0.2450999417814865,20.0
8090,2434531328.0,lambada_openai,acc_stderr,0.005992780988422181,20.0
8092,2434531328.0,lambada_openai,perplexity,114.75111820342124,20.0
8093,2434531328.0,lambada_openai,perplexity_stderr,5.078374889383295,20.0
8095,2434531328.0,lbpp,n_assertionerror,456,20.0
8096,2434531328.0,lbpp,n_assertionerror_stderr,,20.0
8097,2434531328.0,lbpp,n_exception,16512,20.0
8098,2434531328.0,lbpp,n_exception_stderr,,20.0
8099,2434531328.0,lbpp,n_invalid_status,0,20.0
