,flops,params,tokens,benchmark,metric_type,score,tpr
15411,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-formal_logic,acc_norm,0.29365079365079366,20.0
15412,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-formal_logic,acc_norm_stderr,0.040735243221471255,20.0
15413,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-formal_logic,acc_stderr,0.040735243221471255,20.0
15415,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-global_facts,acc,0.28,20.0
15416,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-global_facts,acc_norm,0.28,20.0
15417,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-global_facts,acc_norm_stderr,0.04512608598542128,20.0
15418,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-global_facts,acc_stderr,0.04512608598542128,20.0
15420,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_biology,acc,0.2838709677419355,20.0
15421,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_biology,acc_norm,0.2838709677419355,20.0
15422,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_biology,acc_norm_stderr,0.02564938106302925,20.0
15423,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_biology,acc_stderr,0.02564938106302925,20.0
15425,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_chemistry,acc,0.2315270935960591,20.0
15426,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_chemistry,acc_norm,0.2315270935960591,20.0
15427,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_chemistry,acc_norm_stderr,0.029678333141444437,20.0
15428,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_chemistry,acc_stderr,0.029678333141444437,20.0
15430,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_computer_science,acc,0.18,20.0
15431,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_computer_science,acc_norm,0.18,20.0
15432,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_computer_science,acc_norm_stderr,0.03861229196653694,20.0
15433,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_computer_science,acc_stderr,0.03861229196653694,20.0
15435,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_european_history,acc,0.30303030303030304,20.0
15436,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_european_history,acc_norm,0.30303030303030304,20.0
15437,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_european_history,acc_norm_stderr,0.035886248000917095,20.0
15438,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_european_history,acc_stderr,0.035886248000917095,20.0
15440,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_geography,acc,0.2676767676767677,20.0
15441,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_geography,acc_norm,0.2676767676767677,20.0
15442,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_geography,acc_norm_stderr,0.03154449888270286,20.0
15443,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_geography,acc_stderr,0.03154449888270286,20.0
15445,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_government_and_politics,acc,0.2538860103626943,20.0
15446,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_government_and_politics,acc_norm,0.2538860103626943,20.0
15447,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_government_and_politics,acc_norm_stderr,0.03141024780565318,20.0
15448,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_government_and_politics,acc_stderr,0.03141024780565318,20.0
15450,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_macroeconomics,acc,0.24102564102564103,20.0
15451,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_macroeconomics,acc_norm,0.24102564102564103,20.0
15452,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_macroeconomics,acc_norm_stderr,0.02168554666533319,20.0
15453,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_macroeconomics,acc_stderr,0.02168554666533319,20.0
15455,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_mathematics,acc,0.24074074074074073,20.0
15456,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_mathematics,acc_norm,0.24074074074074073,20.0
15457,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_mathematics,acc_norm_stderr,0.02606715922227579,20.0
15458,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_mathematics,acc_stderr,0.02606715922227579,20.0
15460,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_microeconomics,acc,0.22268907563025211,20.0
15461,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_microeconomics,acc_norm,0.22268907563025211,20.0
15462,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_microeconomics,acc_norm_stderr,0.027025433498882374,20.0
15463,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_microeconomics,acc_stderr,0.027025433498882374,20.0
15465,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_physics,acc,0.2119205298013245,20.0
15466,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_physics,acc_norm,0.2119205298013245,20.0
15467,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_physics,acc_norm_stderr,0.033367670865679766,20.0
15468,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_physics,acc_stderr,0.033367670865679766,20.0
15470,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_psychology,acc,0.2422018348623853,20.0
15471,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_psychology,acc_norm,0.2422018348623853,20.0
15472,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_psychology,acc_norm_stderr,0.01836817630659862,20.0
15473,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_psychology,acc_stderr,0.01836817630659862,20.0
15475,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_statistics,acc,0.24074074074074073,20.0
15476,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_statistics,acc_norm,0.24074074074074073,20.0
15477,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_statistics,acc_norm_stderr,0.029157522184605624,20.0
15478,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_statistics,acc_stderr,0.029157522184605624,20.0
15480,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_us_history,acc,0.2549019607843137,20.0
15481,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_us_history,acc_norm,0.2549019607843137,20.0
15482,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_us_history,acc_norm_stderr,0.030587591351604246,20.0
15483,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_us_history,acc_stderr,0.030587591351604246,20.0
15485,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_world_history,acc,0.2489451476793249,20.0
15486,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_world_history,acc_norm,0.2489451476793249,20.0
15487,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_world_history,acc_norm_stderr,0.028146970599422644,20.0
15488,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-high_school_world_history,acc_stderr,0.028146970599422644,20.0
15490,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_aging,acc,0.3542600896860987,20.0
15491,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_aging,acc_norm,0.3542600896860987,20.0
15492,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_aging,acc_norm_stderr,0.03210062154134987,20.0
15493,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_aging,acc_stderr,0.03210062154134987,20.0
15495,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_sexuality,acc,0.2442748091603053,20.0
15496,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_sexuality,acc_norm,0.2442748091603053,20.0
15497,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_sexuality,acc_norm_stderr,0.037683359597287434,20.0
15498,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-human_sexuality,acc_stderr,0.037683359597287434,20.0
15500,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-international_law,acc,0.2892561983471074,20.0
15501,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-international_law,acc_norm,0.2892561983471074,20.0
15502,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-international_law,acc_norm_stderr,0.041391127276354626,20.0
15503,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-international_law,acc_stderr,0.041391127276354626,20.0
15505,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-jurisprudence,acc,0.26851851851851855,20.0
15506,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-jurisprudence,acc_norm,0.26851851851851855,20.0
15507,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-jurisprudence,acc_norm_stderr,0.04284467968052191,20.0
15508,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-jurisprudence,acc_stderr,0.04284467968052191,20.0
15510,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-logical_fallacies,acc,0.22085889570552147,20.0
15511,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-logical_fallacies,acc_norm,0.22085889570552147,20.0
15512,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-logical_fallacies,acc_norm_stderr,0.032591773927421776,20.0
15513,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-logical_fallacies,acc_stderr,0.032591773927421776,20.0
15515,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-machine_learning,acc,0.24107142857142855,20.0
15516,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-machine_learning,acc_norm,0.24107142857142855,20.0
15517,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-machine_learning,acc_norm_stderr,0.04059867246952689,20.0
15518,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-machine_learning,acc_stderr,0.04059867246952689,20.0
15520,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-management,acc,0.3300970873786408,20.0
15521,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-management,acc_norm,0.3300970873786408,20.0
15522,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-management,acc_norm_stderr,0.04656147110012349,20.0
15523,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-management,acc_stderr,0.04656147110012349,20.0
15525,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-marketing,acc,0.26495726495726496,20.0
15526,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-marketing,acc_norm,0.26495726495726496,20.0
15527,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-marketing,acc_norm_stderr,0.02891120880274949,20.0
15528,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-marketing,acc_stderr,0.02891120880274949,20.0
15530,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-medical_genetics,acc,0.2,20.0
15531,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-medical_genetics,acc_norm,0.2,20.0
15532,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-medical_genetics,acc_norm_stderr,0.04020151261036846,20.0
15533,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-medical_genetics,acc_stderr,0.04020151261036846,20.0
15535,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-miscellaneous,acc,0.22988505747126436,20.0
15536,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-miscellaneous,acc_norm,0.22988505747126436,20.0
15537,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-miscellaneous,acc_norm_stderr,0.01504630184669182,20.0
15538,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-miscellaneous,acc_stderr,0.01504630184669182,20.0
15540,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_disputes,acc,0.26011560693641617,20.0
15541,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_disputes,acc_norm,0.26011560693641617,20.0
15542,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_disputes,acc_norm_stderr,0.023618678310069363,20.0
15543,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_disputes,acc_stderr,0.023618678310069363,20.0
15545,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_scenarios,acc,0.26927374301675977,20.0
15546,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_scenarios,acc_norm,0.26927374301675977,20.0
15547,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_scenarios,acc_norm_stderr,0.01483561658288259,20.0
15548,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-moral_scenarios,acc_stderr,0.01483561658288259,20.0
15550,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-nutrition,acc,0.26143790849673204,20.0
15551,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-nutrition,acc_norm,0.26143790849673204,20.0
15552,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-nutrition,acc_norm_stderr,0.025160998214292456,20.0
15553,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-nutrition,acc_stderr,0.025160998214292456,20.0
15555,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-philosophy,acc,0.26688102893890675,20.0
15556,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-philosophy,acc_norm,0.26688102893890675,20.0
15557,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-philosophy,acc_norm_stderr,0.025122637608816643,20.0
15558,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-philosophy,acc_stderr,0.025122637608816643,20.0
15560,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-prehistory,acc,0.25617283950617287,20.0
15561,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-prehistory,acc_norm,0.25617283950617287,20.0
15562,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-prehistory,acc_norm_stderr,0.0242885336377261,20.0
15563,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-prehistory,acc_stderr,0.0242885336377261,20.0
15565,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_accounting,acc,0.2730496453900709,20.0
15566,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_accounting,acc_norm,0.2730496453900709,20.0
15567,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_accounting,acc_norm_stderr,0.026577860943307857,20.0
15568,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_accounting,acc_stderr,0.026577860943307857,20.0
15570,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_law,acc,0.2588005215123859,20.0
15571,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_law,acc_norm,0.2588005215123859,20.0
15572,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_law,acc_norm_stderr,0.01118610904656461,20.0
15573,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_law,acc_stderr,0.01118610904656461,20.0
15575,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_medicine,acc,0.24632352941176472,20.0
15576,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_medicine,acc_norm,0.24632352941176472,20.0
15577,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_medicine,acc_norm_stderr,0.02617343857052,20.0
15578,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_medicine,acc_stderr,0.02617343857052,20.0
15580,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_psychology,acc,0.28104575163398693,20.0
15581,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_psychology,acc_norm,0.28104575163398693,20.0
15582,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_psychology,acc_norm_stderr,0.01818521895431808,20.0
15583,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-professional_psychology,acc_stderr,0.01818521895431808,20.0
15585,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-public_relations,acc,0.3636363636363637,20.0
15586,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-public_relations,acc_norm,0.3636363636363637,20.0
15587,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-public_relations,acc_norm_stderr,0.04607582090719976,20.0
15588,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-public_relations,acc_stderr,0.04607582090719976,20.0
15590,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-security_studies,acc,0.2693877551020408,20.0
15591,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-security_studies,acc_norm,0.2693877551020408,20.0
15592,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-security_studies,acc_norm_stderr,0.02840125202902294,20.0
15593,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-security_studies,acc_stderr,0.02840125202902294,20.0
15595,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-sociology,acc,0.22388059701492535,20.0
15596,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-sociology,acc_norm,0.22388059701492535,20.0
15597,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-sociology,acc_norm_stderr,0.029475250236017183,20.0
15598,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-sociology,acc_stderr,0.029475250236017183,20.0
15600,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-us_foreign_policy,acc,0.27,20.0
15601,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-us_foreign_policy,acc_norm,0.27,20.0
15602,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-us_foreign_policy,acc_norm_stderr,0.044619604333847394,20.0
15603,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-us_foreign_policy,acc_stderr,0.044619604333847394,20.0
15605,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-virology,acc,0.2469879518072289,20.0
15606,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-virology,acc_norm,0.2469879518072289,20.0
15607,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-virology,acc_norm_stderr,0.03357351982064536,20.0
15608,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-virology,acc_stderr,0.03357351982064536,20.0
15610,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-world_religions,acc,0.3333333333333333,20.0
15611,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-world_religions,acc_norm,0.3333333333333333,20.0
15612,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-world_religions,acc_norm_stderr,0.03615507630310937,20.0
15613,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu-world_religions,acc_stderr,0.03615507630310937,20.0
15615,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu,acc,0.26301166848430746,20.0
15616,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu,acc_norm,0.26301166848430746,20.0
15617,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu,acc_norm_stderr,0.003702661708205616,20.0
15618,1.1556148957780378e+20,958464000.0,20094910464.0,mmlu,acc_stderr,0.003702661708205616,20.0
15620,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,acc,0.7138193688792165,20.0
15621,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,acc_norm,0.7247007616974973,20.0
15622,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,acc_norm_stderr,0.01042142927736953,20.0
15623,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,acc_stderr,0.010545318576106636,20.0
15625,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,brier,0.4951167165238863,20.0
15626,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,brier_stderr,0.01801423218686578,20.0
15627,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,loglikelihood,-63.36810089740193,20.0
15628,1.1556148957780378e+20,958464000.0,20094910464.0,piqa,loglikelihood_stderr,1.2876258832774727,20.0
15629,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,acc,0.817,20.0
15630,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,acc_norm,0.713,20.0
15631,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,acc_norm_stderr,0.01431208705380996,20.0
15632,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,acc_stderr,0.01223358739947782,20.0
15634,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,brier,0.26833535002616676,20.0
15635,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,brier_stderr,0.016205856940722112,20.0
15636,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,loglikelihood,-10.274650541782378,20.0
15637,1.1556148957780378e+20,958464000.0,20094910464.0,sciq,loglikelihood_stderr,0.12316294498583363,20.0
15639,1.1556148957780378e+20,958464000.0,20094910464.0,triviaqa_1shot,exact_match,0.036771855387607175,20.0
15640,1.1556148957780378e+20,958464000.0,20094910464.0,triviaqa_1shot,exact_match_stderr,0.001769508509197758,20.0
15641,1.1556148957780378e+20,958464000.0,20094910464.0,triviaqa_1shot,loglikelihood,-10.28862039568353,20.0
15642,1.1556148957780378e+20,958464000.0,20094910464.0,triviaqa_1shot,loglikelihood_stderr,0.08515772831724505,20.0
15644,1.1556148957780378e+20,958464000.0,20094910464.0,webqs_1shot,exact_match,0.02312992125984252,20.0
15645,1.1556148957780378e+20,958464000.0,20094910464.0,webqs_1shot,exact_match_stderr,0.003335419928086971,20.0
15646,1.1556148957780378e+20,958464000.0,20094910464.0,webqs_1shot,loglikelihood,-11.820063260361904,20.0
15647,1.1556148957780378e+20,958464000.0,20094910464.0,webqs_1shot,loglikelihood_stderr,0.25517971194908723,20.0
15648,1.1556148957780378e+20,958464000.0,20094910464.0,winogrande,acc,0.5445935280189423,20.0
15649,1.1556148957780378e+20,958464000.0,20094910464.0,winogrande,acc_stderr,0.013996485037729784,20.0
15651,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,acc,0.3506825938566553,20.0
15652,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,acc_norm,0.3822525597269625,20.0
15653,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,acc_norm_stderr,0.014200454049979288,20.0
15654,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,acc_stderr,0.013944635930726083,20.0
15656,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,brier,1.0143608113837188,20.0
15657,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,brier_stderr,0.021511092225311293,20.0
15658,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,loglikelihood,-18.287910112341923,20.0
15659,3.999259141267784e+21,5898240000.0,113007132672.0,arc_challenge,loglikelihood_stderr,0.3166380669014224,20.0
15660,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,acc,0.6927609427609428,20.0
15661,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,acc_norm,0.6266835016835017,20.0
15662,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,acc_norm_stderr,0.0099250091428029,20.0
15663,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,acc_stderr,0.00946668883247538,20.0
15665,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,brier,0.4730308696832126,20.0
15666,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,brier_stderr,0.013451980748097989,20.0
15667,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,loglikelihood,-13.262399202745772,20.0
15668,3.999259141267784e+21,5898240000.0,113007132672.0,arc_easy,loglikelihood_stderr,0.16193540009944526,20.0
15669,3.999259141267784e+21,5898240000.0,113007132672.0,c4,accuracy,0.5145224332809448,20.0
15670,3.999259141267784e+21,5898240000.0,113007132672.0,c4,bits_per_byte,0,20.0
15671,3.999259141267784e+21,5898240000.0,113007132672.0,c4,cross_entropy_loss,2.265976905822754,20.0
15672,3.999259141267784e+21,5898240000.0,113007132672.0,c4,loss,2.265976905822754,20.0
15673,3.999259141267784e+21,5898240000.0,113007132672.0,c4,perplexity,9.653658866882324,20.0
15674,3.999259141267784e+21,5898240000.0,113007132672.0,c4,train_live_targets,459.8063659667969,20.0
15675,3.999259141267784e+21,5898240000.0,113007132672.0,c4,z_loss,230.7061767578125,20.0
15676,3.999259141267784e+21,5898240000.0,113007132672.0,dclm,accuracy,0.4540026485919952,20.0
15677,3.999259141267784e+21,5898240000.0,113007132672.0,dclm,bits_per_byte,0,20.0
15678,3.999259141267784e+21,5898240000.0,113007132672.0,dclm,cross_entropy_loss,2.8484978675842285,20.0
15679,3.999259141267784e+21,5898240000.0,113007132672.0,dclm,loss,2.8484978675842285,20.0
15680,3.999259141267784e+21,5898240000.0,113007132672.0,dclm,perplexity,17.272537231445312,20.0
15681,3.999259141267784e+21,5898240000.0,113007132672.0,dclm,train_live_targets,928.378173828125,20.0
15682,3.999259141267784e+21,5898240000.0,113007132672.0,dclm,z_loss,200.0412750244141,20.0
15683,3.999259141267784e+21,5898240000.0,113007132672.0,fineweb,accuracy,0.48300591111183167,20.0
15684,3.999259141267784e+21,5898240000.0,113007132672.0,fineweb,bits_per_byte,0,20.0
15685,3.999259141267784e+21,5898240000.0,113007132672.0,fineweb,cross_entropy_loss,2.5119121074676514,20.0
15686,3.999259141267784e+21,5898240000.0,113007132672.0,fineweb,loss,2.5119121074676514,20.0
15687,3.999259141267784e+21,5898240000.0,113007132672.0,fineweb,perplexity,12.338953971862791,20.0
15688,3.999259141267784e+21,5898240000.0,113007132672.0,fineweb,train_live_targets,636.417236328125,20.0
15689,3.999259141267784e+21,5898240000.0,113007132672.0,fineweb,z_loss,211.1210479736328,20.0
15691,3.999259141267784e+21,5898240000.0,113007132672.0,gsm8k_cot_llama,exact_match,0.02880970432145565,20.0
15692,3.999259141267784e+21,5898240000.0,113007132672.0,gsm8k_cot_llama,exact_match_stderr,0.004607484283767464,20.0
15693,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,acc,0.5492929695279825,20.0
15694,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,acc_norm,0.740390360485959,20.0
15695,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,acc_norm_stderr,0.004375244237045244,20.0
15696,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,acc_stderr,0.004965473894646788,20.0
15698,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,brier,0.8552940425568343,20.0
15699,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,brier_stderr,0.0094769119542598,20.0
15700,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,loglikelihood,-64.51055394176278,20.0
15701,3.999259141267784e+21,5898240000.0,113007132672.0,hellaswag,loglikelihood_stderr,0.324118496844337,20.0
15702,3.999259141267784e+21,5898240000.0,113007132672.0,lambada_openai,acc,0.620415292062876,20.0
15703,3.999259141267784e+21,5898240000.0,113007132672.0,lambada_openai,acc_stderr,0.006760949214807662,20.0
15705,3.999259141267784e+21,5898240000.0,113007132672.0,lambada_openai,perplexity,5.78245435102547,20.0
15706,3.999259141267784e+21,5898240000.0,113007132672.0,lambada_openai,perplexity_stderr,0.15559614953181675,20.0
15707,3.999259141267784e+21,5898240000.0,113007132672.0,mmlu-abstract_algebra,acc,0.23,20.0
